player_name,country,player_id,club_team,age,general_position,specific_position,market_value,international_caps,international_goals,goals_per_90,assists_per_90,interceptions,tackles_won,crosses,wc_group,role,versatility
Haissem Hassan,Egypt,620164.0,Oviedo,24.3,ATT,Right Winger,1500000.0,4,0,0.0,0.16,6.0,23.0,102.0,G,Traditional Winger,0.658
Ahmed Fatouh,Egypt,465966.0,Zamalek,28.2,DEF,Left-Back,50000.0,39,1,0.01,0.0,18.4,13.4,10.4,G,Full-Back,0.576
Hamdy Fathy,Egypt,340303.0,Al-Wakrah,31.7,MID,Defensive Midfield,50000.0,63,3,0.05,0.0,0.6,0.8,4.2,G,Box-to-Box DM,0.381
Karim Hafez,Egypt,362278.0,Pyramids,30.2,DEF,Centre-Forward,50000.0,9,0,0.14,0.2,8.25,11.75,43.75,G,Target Forward,0.844
El Mahdy Soliman,Egypt,,Zamalek,39.0,GK,,,0,0,,,,,,G,,0.5
Mohanad Lasheen,Egypt,,Pyramids,30.0,MID,,,23,0,,,,,,G,,0.5
Nabil Emad,Egypt,,Al-Najma,30.2,MID,,,12,0,,,,,,G,,0.5
Marwan Attia,Egypt,,Al Ahly,27.9,MID,,,34,1,,,,,,G,,0.5
Ibrahim Adel,Egypt,677278.0,Nordsjælland,25.1,ATT,Left Winger,50000.0,24,3,0.03,0.01,18.0,20.0,34.2,G,Traditional Winger,0.593
Mahmoud Saber,Egypt,729390.0,ZED,24.9,MID,Central Midfield,50000.0,15,1,0.02,0.01,21.2,29.0,48.0,G,Box-to-Box,0.522
Omar Marmoush,Egypt,445939.0,Manchester City,27.3,ATT,Centre-Forward,65000000.0,50,11,0.16,0.47,2.0,7.0,12.0,G,Poacher,0.674
Mostafa Shobeir,Egypt,,Al Ahly,26.1,GK,,,9,0,,,,,,G,,0.5
Tarek Alaa,Egypt,,ZED,24.4,DEF,,,3,0,,,,,,G,,0.5
Zizo,Egypt,,Al Ahly,30.4,ATT,,,63,5,,,,,,G,,0.5
Mohamed Alaa,Egypt,134573.0,El Gouna,27.4,GK,Goalkeeper,50000.0,0,0,0.0,0.0,0.0,0.0,0.0,G,Goalkeeper,0.0
Alireza Beiranvand,Iran,,Tractor,33.7,GK,,,86,0,,,,,,G,,0.5
Saleh Hardani,Iran,927107.0,Esteghlal,27.5,DEF,Centre-Back,50000.0,18,1,0.19,0.11,20.0,35.0,33.0,G,Ball-Playing CB,0.711
Ehsan Hajsafi,Iran,77547.0,Sepahan,36.3,DEF,Left-Back,275000.0,146,7,0.03,0.03,2.93,2.79,3.68,G,Full-Back,0.363
Shojae Khalilzadeh,Iran,,Tractor,37.1,DEF,,,58,2,,,,,,G,,0.5
Milad Mohammadi,Iran,333355.0,Persepolis,32.7,DEF,Left-Back,1300000.0,76,1,0.26,0.13,17.0,15.0,20.0,G,Full-Back,0.707
Saeid Ezatolahi,Iran,,Shabab Al Ahli,29.7,MID,,,83,2,,,,,,G,,0.5
Alireza Jahanbakhsh,Iran,213268.0,Dender EH,32.8,MID,Right Winger,3000000.0,98,17,0.09,0.08,22.92,19.55,36.34,G,Traditional Winger,0.499
Mohammad Mohebi,Iran,603149.0,Rostov,27.5,MID,Left Winger,3500000.0,37,14,0.13,0.03,19.54,19.92,35.65,G,Traditional Winger,0.494
Mehdi Taremi,Iran,307058.0,Olympiacos,33.9,ATT,Centre-Forward,2500000.0,105,60,0.39,0.13,5.0,10.0,16.0,G,Poacher,0.802
Mehdi Ghayedi,Iran,478192.0,Al Nasr,27.5,ATT,Left Winger,50000.0,30,10,0.01,0.05,19.0,16.6,12.4,G,Wide Playmaker,0.973
Ali Alipour,Iran,249360.0,Persepolis,30.6,ATT,Centre-Forward,1000000.0,14,1,0.0,0.0,11.0,14.0,1.0,G,Target Forward,0.887
Payam Niazmand,Iran,,Persepolis,31.2,GK,,,15,0,,,,,,G,,0.5
Hossein Kanaanizadegan,Iran,,Persepolis,32.2,DEF,,,65,6,,,,,,G,,0.5
Saman Ghoddos,Iran,,Kalba,32.8,MID,,,68,3,,,,,,G,,0.5
Rouzbeh Cheshmi,Iran,,Esteghlal,32.9,MID,,,40,3,,,,,,G,,0.5
Mahdi Torabi,Iran,,Tractor,31.8,MID,,,52,7,,,,,,G,,0.5
Arya Yousefi,Iran,,Sepahan,24.1,DEF,,,14,1,,,,,,G,,0.5
Amirhossein Hosseinzadeh,Iran,542380.0,Tractor,25.6,ATT,Centre-Forward,700000.0,18,5,0.04,0.0,22.0,19.0,71.0,G,False Nine,0.376
Ali Nemati,Iran,55605.0,Foolad,30.3,DEF,Left-Back,75000.0,18,0,0.01,0.0,1.78,4.91,8.41,G,Full-Back,0.371
Shahriyar Moghanlou,Iran,,Kalba,31.5,ATT,,,21,2,,,,,,G,,0.5
Mohammad Ghorbani,Iran,856087.0,Al Wahda,24.7,MID,Defensive Midfield,800000.0,16,0,0.0,0.0,9.0,13.0,10.0,G,Box-to-Box DM,0.441
Hossein Hosseini,Iran,,Sepahan,33.9,GK,,,13,0,,,,,,G,,0.5
Ramin Rezaeian,Iran,188312.0,Foolad,36.2,DEF,Right-Back,450000.0,74,8,0.07,0.09,5.48,5.62,14.18,G,Full-Back,0.371
Dennis Eckert,Iran,249303.0,Standard Liège,29.4,ATT,Centre-Forward,2000000.0,0,0,0.18,0.0,6.5,14.5,17.5,G,Target Forward,0.575
Danial Eiri,Iran,333603.0,Malavan,22.6,DEF,Right-Back,50000.0,0,0,0.0,0.0,4.0,2.0,1.4,G,Full-Back,0.366
Amirmohammad Razzaghinia,Iran,,Esteghlal,20.2,MID,,,4,0,,,,,,G,,0.5
Max Crocombe,New Zealand,207843.0,Millwall,32.8,GK,Goalkeeper,50000.0,24,0,0.0,0.0,0.0,0.0,0.0,G,Goalkeeper,0.0
Tim Payne,New Zealand,149901.0,Wellington Phoenix,32.4,DEF,Right-Back,50000.0,51,3,0.05,0.0,1.2,1.4,4.2,G,Full-Back,0.366
Francis de Vries,New Zealand,207061.0,Auckland FC,31.5,DEF,Left-Back,50000.0,20,1,0.05,0.0,1.2,1.0,3.0,G,Full-Back,0.365
Tyler Bindon,New Zealand,1007720.0,Sheffield United,21.4,DEF,Centre-Back,1500000.0,25,3,0.14,0.01,9.6,12.4,6.0,G,Traditional CB,0.459
Michael Boxall,New Zealand,81723.0,Minnesota United FC,37.8,DEF,Centre-Back,50000.0,63,1,0.03,0.03,25.0,12.0,10.0,G,Traditional CB,0.966
Joe Bell,New Zealand,345700.0,Viking,27.1,MID,Defensive Midfield,1200000.0,32,1,0.06,0.08,16.14,11.39,27.51,G,Box-to-Box DM,0.576
Logan Rogerson,New Zealand,312317.0,Auckland FC,28.0,ATT,Right Winger,50000.0,18,2,0.15,0.01,20.4,16.8,15.6,G,Traditional Winger,0.816
Marko Stamenić,New Zealand,617018.0,Swansea City,24.3,MID,Central Midfield,3000000.0,39,3,0.25,0.2,10.67,14.11,15.0,G,Pressing CM,0.783
Chris Wood,New Zealand,108725.0,Nottingham Forest,34.5,ATT,Centre-Forward,8000000.0,90,45,0.37,0.0,1.0,1.0,1.0,G,Target Forward,0.694
Sarpreet Singh,New Zealand,350357.0,Wellington Phoenix,27.3,MID,Attacking Midfield,600000.0,28,3,0.12,0.02,18.0,26.0,73.5,G,Attacking Midfielder,0.513
Elijah Just,New Zealand,485672.0,Motherwell,26.1,MID,Right Winger,350000.0,44,9,0.16,0.16,16.95,9.0,29.88,G,Wide Playmaker,0.642
Alex Paulsen,New Zealand,617009.0,Lechia Gdańsk,23.9,GK,Goalkeeper,50000.0,8,0,0.0,0.0,0.0,0.0,0.0,G,Goalkeeper,0.0
Liberato Cacace,New Zealand,469211.0,Wrexham,25.7,DEF,Left-Back,3000000.0,37,1,0.36,0.14,17.0,12.0,17.0,G,Full-Back,0.616
Alex Rufer,New Zealand,256019.0,Wellington Phoenix,30.0,MID,Defensive Midfield,50000.0,26,0,0.14,0.06,4.4,12.8,38.8,G,Box-to-Box DM,0.488
Nando Pijnaker,New Zealand,455425.0,Auckland FC,27.3,DEF,Centre-Back,175000.0,25,0,0.0,0.03,9.63,10.17,4.84,G,Traditional CB,0.393
Finn Surman,New Zealand,724809.0,Portland Timbers,22.7,DEF,Centre-Back,50000.0,19,2,0.0,0.0,34.0,20.0,2.0,G,Stopper CB,0.463
Kosta Barbarouses,New Zealand,50200.0,Western Sydney Wanderers,36.3,ATT,Centre-Forward,500000.0,76,10,0.0,0.0,12.0,8.0,23.0,G,Target Forward,0.638
Ben Waine,New Zealand,539502.0,Port Vale,25.0,ATT,Centre-Forward,50000.0,31,9,0.09,0.01,18.8,20.8,42.6,G,False Nine,0.38
Ben Old,New Zealand,617021.0,Saint-Étienne,23.8,MID,Left-Back,600000.0,24,2,0.09,0.11,6.33,6.33,21.33,G,Full-Back,0.391
Callum McCowatt,New Zealand,400797.0,Silkeborg,27.1,MID,Attacking Midfield,2000000.0,32,4,0.0,0.0,1.5,2.5,3.0,G,Attacking Midfielder,0.344
Jesse Randall,New Zealand,677509.0,Auckland FC,23.8,ATT,Left Winger,50000.0,11,2,0.27,0.08,9.6,12.8,18.4,G,Wide Playmaker,0.93
Michael Woud,New Zealand,350347.0,Auckland FC,27.4,GK,Goalkeeper,250000.0,6,0,0.0,0.0,0.0,0.0,0.0,G,Goalkeeper,0.0
Ryan Thomas,New Zealand,203357.0,PEC Zwolle,31.5,MID,Defensive Midfield,900000.0,25,3,0.04,0.0,51.0,43.0,11.0,G,Deep-Lying Playmaker,0.414
Callan Elliot,New Zealand,482204.0,Auckland FC,26.9,DEF,Right-Back,300000.0,11,0,0.0,0.03,2.2,2.6,3.8,G,Full-Back,0.363
Lachlan Bayliss,New Zealand,1109358.0,Newcastle Jets,23.9,MID,Central Midfield,50000.0,4,0,0.03,0.05,10.4,18.0,22.2,G,Pressing CM,0.799
Tommy Smith,New Zealand,54381.0,Braintree Town,36.2,DEF,Centre-Back,50000.0,56,2,0.0,0.0,0.0,1.0,0.0,G,Traditional CB,0.355
Vozinha,Cape Verde,,Chaves,40.0,GK,,,90,0,,,,,,H,,0.5
Stopira,Cape Verde,,Torreense,38.1,DEF,,,61,4,,,,,,H,,0.5
Diney,Cape Verde,,Al Bataeh,31.4,DEF,,,32,2,,,,,,H,,0.5
Pico,Cape Verde,213528.0,Shamrock Rovers,34.0,DEF,Defensive Midfield,50000.0,45,0,0.08,0.08,11.5,7.0,16.5,H,Box-to-Box DM,0.45
Logan Costa,Cape Verde,484988.0,Villarreal,25.2,DEF,Centre-Back,18000000.0,28,0,0.27,0.0,5.0,8.0,8.0,H,Traditional CB,0.384
Kevin Pina,Cape Verde,900195.0,Krasnodar,29.4,MID,Left Winger,30000000.0,31,3,0.1,0.1,9.0,8.0,40.0,H,Wide Playmaker,0.595
Jovane Cabral,Cape Verde,448466.0,Estrela Amadora,28.0,MID,Left Winger,800000.0,29,3,0.4,0.0,8.0,26.0,26.0,H,Traditional Winger,0.5
João Paulo,Cape Verde,623965.0,FCSB,28.0,MID,Defensive Midfield,50000.0,41,1,0.0,0.0,11.0,10.0,7.0,H,,0.5
Gilson Benchimol,Cape Verde,820252.0,Akron Tolyatti,24.4,ATT,Centre-Forward,650000.0,21,6,0.05,0.02,15.44,15.98,14.67,H,False Nine,0.556
Jamiro Monteiro,Cape Verde,272930.0,PEC Zwolle,32.5,MID,Central Midfield,750000.0,55,5,0.16,0.16,10.0,23.0,23.0,H,Box-to-Box,0.885
Garry Rodrigues,Cape Verde,170895.0,Apollon Limassol,35.5,MID,Right Winger,325000.0,61,10,0.06,0.0,11.0,23.0,4.0,H,Traditional Winger,0.661
Márcio Rosa,Cape Verde,,Montana,29.3,GK,,,11,0,,,,,,H,,0.5
Sidny Lopes Cabral,Cape Verde,611855.0,Benfica,23.7,DEF,Left-Back,50000.0,11,3,0.26,0.01,12.6,18.8,21.4,H,Full-Back,0.584
Deroy Duarte,Cape Verde,,Ludogorets Razgrad,26.9,MID,,,33,0,,,,,,H,,0.5
Laros Duarte,Cape Verde,258513.0,Puskás Akadémia,29.3,MID,Defensive Midfield,1000000.0,20,1,0.08,0.06,19.5,26.0,33.5,H,Deep-Lying Playmaker,0.702
Yannick Semedo,Cape Verde,1093267.0,Farense,30.5,MID,Right-Back,50000.0,11,1,0.08,0.17,13.0,34.0,136.0,H,Attacking Wing-Back,0.381
Willy Semedo,Cape Verde,,Omonia,32.1,MID,,,38,3,,,,,,H,,0.5
Telmo Arcanjo,Cape Verde,791528.0,Vitória de Guimarães,25.0,MID,Right Winger,3000000.0,16,1,0.08,0.0,8.0,13.0,76.0,H,Traditional Winger,0.733
Dailon Livramento,Cape Verde,676411.0,Casa Pia,25.1,ATT,Centre-Forward,50000.0,22,7,0.0,0.0,1.0,2.0,11.0,H,Target Forward,0.474
Ryan Mendes,Cape Verde,,Iğdır,36.4,ATT,,,98,22,,,,,,H,,0.5
Nuno da Costa,Cape Verde,306166.0,İstanbul Başakşehir,35.3,MID,Centre-Forward,800000.0,9,2,0.32,0.11,7.0,9.0,10.0,H,Target Forward,0.838
Steven Moreira,Cape Verde,203517.0,Columbus Crew,31.8,DEF,Right-Back,1500000.0,20,0,0.04,0.07,16.0,29.0,36.0,H,Holding Full-Back,0.56
CJ dos Santos,Cape Verde,532096.0,San Diego FC,25.8,GK,Goalkeeper,50000.0,1,0,0.0,0.0,0.0,2.0,0.0,H,Goalkeeper,0.0
Wagner Pina,Cape Verde,1072017.0,Trabzonspor,23.6,DEF,Right-Back,7000000.0,14,0,0.0,0.27,23.0,37.0,66.0,H,Holding Full-Back,0.412
Kelvin Pires,Cape Verde,638722.0,SJK,26.0,DEF,Right Winger,50000.0,6,1,0.1,0.1,9.0,8.0,40.0,H,Wide Playmaker,0.595
Hélio Varela,Cape Verde,840836.0,Maccabi Tel Aviv,24.1,MID,Left Winger,1200000.0,21,0,0.0,0.0,11.0,8.0,21.0,H,Wide Playmaker,0.5
Nawaf Al-Aqidi,Saudi Arabia,886183.0,Al-Nassr,26.1,GK,Goalkeeper,50000.0,24,0,0.0,0.0,0.0,0.0,0.0,H,Goalkeeper,0.0
Ali Majrashi,Saudi Arabia,672391.0,Al-Ahli,26.7,DEF,Right-Back,50000.0,21,0,0.08,0.01,10.4,17.0,12.6,H,Full-Back,0.472
Ali Lajami,Saudi Arabia,264909.0,Al-Hilal,30.1,DEF,Centre-Back,50000.0,24,1,0.07,0.03,2.2,7.4,19.4,H,Traditional CB,0.529
Abdulelah Al-Amri,Saudi Arabia,509894.0,Al-Nassr,29.4,DEF,Centre-Back,50000.0,44,1,0.2,0.0,3.6,2.6,2.0,H,Traditional CB,0.357
Hassan Al-Tambakti,Saudi Arabia,509897.0,Al-Hilal,27.3,DEF,Centre-Back,50000.0,54,1,0.04,0.01,18.0,17.2,25.8,H,Stopper CB,0.886
Nasser Al-Dawsari,Saudi Arabia,509911.0,Al-Hilal,27.5,MID,Central Midfield,50000.0,47,1,0.01,0.0,15.6,14.6,17.0,H,Pressing CM,0.922
Musab Al-Juwayr,Saudi Arabia,901181.0,Al-Qadsiah,23.0,MID,Central Midfield,50000.0,37,6,0.2,0.05,10.2,9.8,13.2,H,Pressing CM,0.51
Ayman Yahya,Saudi Arabia,735815.0,Al-Nassr,25.1,ATT,Left-Back,50000.0,26,0,0.03,0.01,18.0,20.0,34.2,H,Holding Full-Back,0.899
Firas Al-Buraikan,Saudi Arabia,631922.0,Al-Ahli,26.1,ATT,Centre-Forward,50000.0,72,16,0.1,0.05,6.0,4.8,5.8,H,Target Forward,0.451
Salem Al-Dawsari,Saudi Arabia,195332.0,Al-Hilal,34.8,ATT,Left Winger,2000000.0,111,27,0.17,0.16,12.87,12.38,55.5,H,Traditional Winger,0.761
Saleh Al-Shehri,Saudi Arabia,242267.0,Al-Ittihad,32.6,ATT,Centre-Forward,650000.0,59,17,0.0,0.0,3.0,0.0,0.0,H,Target Forward,0.47
Saud Abdulhamid,Saudi Arabia,631927.0,Lens,26.9,DEF,Right-Back,3000000.0,55,1,0.14,0.28,9.0,22.0,46.0,H,Holding Full-Back,0.82
Nawaf Boushal,Saudi Arabia,821377.0,Al-Nassr,26.7,DEF,Right-Back,50000.0,27,0,0.16,0.02,16.0,20.8,24.2,H,Full-Back,0.826
Hassan Kadesh,Saudi Arabia,260859.0,Al-Ittihad,33.7,DEF,Left-Back,50000.0,21,2,0.04,0.1,9.33,10.0,43.67,H,Full-Back,0.55
Abdullah Al-Khaibari,Saudi Arabia,437903.0,Al-Nassr,29.8,MID,Defensive Midfield,50000.0,42,0,0.0,0.0,0.0,1.6,0.0,H,Box-to-Box DM,0.377
Ziyad Al-Johani,Saudi Arabia,901079.0,Al-Ahli,24.6,MID,Defensive Midfield,50000.0,12,0,0.15,0.0,17.2,22.8,43.2,H,Deep-Lying Playmaker,0.853
Khalid Al-Ghannam,Saudi Arabia,631923.0,Al-Ettifaq,25.6,ATT,Left Winger,50000.0,7,0,0.06,0.22,11.0,10.6,11.6,H,Wide Playmaker,0.632
Alaa Al-Hejji,Saudi Arabia,443937.0,Neom,30.5,MID,Central Midfield,50000.0,3,0,0.14,0.2,8.25,11.75,43.75,H,Pressing CM,0.783
Abdullah Al-Hamdan,Saudi Arabia,68626.0,Al-Nassr,26.7,ATT,Centre-Forward,50000.0,52,13,0.04,0.01,18.0,17.2,25.8,H,False Nine,0.445
Sultan Mandash,Saudi Arabia,210349.0,Al-Hilal,31.6,ATT,Right Winger,50000.0,7,2,0.0,0.0,0.2,0.6,2.2,H,Wide Playmaker,0.414
Mohammed Al-Owais,Saudi Arabia,262845.0,Al-Ula,34.7,GK,Goalkeeper,50000.0,65,0,0.0,0.0,0.0,0.0,0.0,H,Goalkeeper,0.0
Ahmed Al-Kassar,Saudi Arabia,177956.0,Al-Qadsiah,35.1,GK,Goalkeeper,50000.0,9,0,0.0,0.0,0.0,0.0,0.0,H,Goalkeeper,0.0
Mohamed Kanno,Saudi Arabia,308120.0,Al-Hilal,31.7,MID,Central Midfield,50000.0,79,8,0.0,0.0,1.8,4.2,10.0,H,Pressing CM,0.46
Moteb Al-Harbi,Saudi Arabia,869509.0,Al-Hilal,26.3,DEF,Left-Back,50000.0,13,0,0.14,0.09,11.6,15.2,42.4,H,Full-Back,0.702
Jehad Thakri,Saudi Arabia,901334.0,Al-Qadsiah,24.9,DEF,Centre-Back,50000.0,8,0,0.0,0.01,13.6,12.0,23.8,H,Traditional CB,0.719
Mohammed Abu Al-Shamat,Saudi Arabia,1181852.0,Al-Qadsiah,23.8,DEF,Right-Back,50000.0,8,0,0.07,0.07,16.8,23.8,26.6,H,Holding Full-Back,0.789
David Raya,Spain,262749.0,Arsenal,30.7,GK,Goalkeeper,35000000.0,13,0,0.0,0.0,1.0,1.0,1.0,H,Goalkeeper,0.0
Marc Pubill,Spain,844637.0,Atlético Madrid,23.0,DEF,Centre-Back,4000000.0,2,0,0.0,0.08,16.0,9.0,4.0,H,Traditional CB,0.515
Álex Grimaldo,Spain,932350.0,Bayer Leverkusen,30.7,DEF,Central Midfield,50000.0,14,0,0.18,0.07,11.0,13.6,13.4,H,Pressing CM,0.577
Eric García,Spain,466794.0,Barcelona,25.4,DEF,Centre-Back,20000000.0,21,0,0.04,0.04,46.0,41.0,13.0,H,Stopper CB,0.355
Marcos Llorente,Spain,282411.0,Atlético Madrid,31.4,DEF,Right-Back,22000000.0,24,0,0.0,0.19,11.0,33.0,38.0,H,Holding Full-Back,0.598
Mikel Merino,Spain,338424.0,Arsenal,30.0,MID,Central Midfield,30000000.0,43,10,0.36,0.27,9.0,13.0,4.0,H,Pressing CM,0.777
Ferran Torres,Spain,398184.0,Barcelona,26.3,ATT,Centre-Forward,30000000.0,57,24,0.76,0.05,4.0,6.0,2.0,H,Poacher,0.622
Fabián Ruiz,Spain,350219.0,Paris Saint-Germain,30.2,MID,Central Midfield,40000000.0,42,6,0.09,0.28,12.0,6.0,14.0,H,Pressing CM,0.806
Gavi,Spain,646740.0,Barcelona,21.8,MID,Central Midfield,40000000.0,30,5,0.0,0.28,2.0,4.0,1.0,H,Pressing CM,0.6
Dani Olmo,Spain,293385.0,Barcelona,28.1,ATT,Attacking Midfield,60000000.0,50,12,0.34,0.34,13.0,22.0,28.0,H,Advanced Playmaker,0.61
Yéremy Pino,Spain,568157.0,Crystal Palace,23.6,ATT,Right Winger,30000000.0,23,4,0.1,0.05,7.0,19.0,73.0,H,Traditional Winger,0.497
Pedro Porro,Spain,553875.0,Tottenham Hotspur,26.7,DEF,Right-Back,40000000.0,18,0,0.04,0.07,25.0,39.0,205.0,H,Attacking Wing-Back,0.251
Joan Garcia,Spain,561613.0,Barcelona,25.1,GK,Goalkeeper,30000000.0,2,0,0.0,0.0,0.0,3.0,0.0,H,Goalkeeper,0.0
Aymeric Laporte,Spain,176553.0,Athletic Bilbao,32.0,DEF,Centre-Back,20000000.0,46,2,0.0,0.05,22.0,13.0,1.0,H,Traditional CB,0.801
Álex Baena,Spain,548111.0,Atlético Madrid,24.9,MID,Left Winger,40000000.0,17,2,0.13,0.2,15.0,9.0,105.0,H,Inside Forward,0.642
Rodri,Spain,357565.0,Manchester City,30.0,MID,Defensive Midfield,75000000.0,62,4,0.06,0.0,11.0,23.0,4.0,H,Box-to-Box DM,0.601
Nico Williams,Spain,709187.0,Athletic Bilbao,23.9,ATT,Left Winger,60000000.0,30,6,0.33,0.16,7.0,9.0,70.0,H,Inside Forward,0.666
Martín Zubimendi,Spain,423440.0,Arsenal,27.4,MID,Defensive Midfield,50000000.0,26,3,0.16,0.03,39.0,39.0,12.0,H,Deep-Lying Playmaker,0.379
Lamine Yamal,Spain,937958.0,Barcelona,18.9,ATT,Right Winger,120000000.0,25,6,0.64,0.44,8.0,20.0,77.0,H,Inside Forward,0.422
Pedri,Spain,683840.0,Barcelona,23.5,MID,Central Midfield,80000000.0,41,6,0.09,0.38,22.0,32.0,11.0,H,Box-to-Box,0.541
Mikel Oyarzabal,Spain,351478.0,Real Sociedad,29.1,ATT,Centre-Forward,25000000.0,53,25,0.53,0.11,3.0,14.0,16.0,H,Poacher,0.636
Pau Cubarsí,Spain,962110.0,Barcelona,19.4,DEF,Centre-Back,30000000.0,12,0,0.04,0.0,28.0,26.0,0.0,H,Stopper CB,0.431
Unai Simón,Spain,262396.0,Athletic Bilbao,29.0,GK,Goalkeeper,30000000.0,58,0,0.0,0.0,0.0,0.0,0.0,H,Goalkeeper,0.0
Marc Cucurella,Spain,284857.0,Chelsea,27.9,DEF,Left-Back,50000000.0,24,1,0.04,0.12,26.0,35.0,30.0,H,Holding Full-Back,0.417
Víctor Muñoz,Spain,935231.0,Osasuna,22.9,ATT,Left Winger,50000.0,2,1,0.18,0.07,10.0,13.0,95.0,H,Traditional Winger,0.817
Borja Iglesias,Spain,278359.0,Celta Vigo,33.4,ATT,Centre-Forward,5000000.0,8,0,0.65,0.11,0.0,4.0,3.0,H,Poacher,0.584
Sergio Rochet,Uruguay,264014.0,Internacional,33.2,GK,Goalkeeper,3500000.0,35,0,0.0,0.0,0.0,0.0,0.0,H,Goalkeeper,0.0
José María Giménez,Uruguay,250845.0,Atlético Madrid,31.4,DEF,Centre-Back,22000000.0,99,8,0.0,0.08,15.0,12.0,0.0,H,Traditional CB,0.57
Sebastián Cáceres,Uruguay,532389.0,América,26.8,DEF,Centre-Back,50000.0,24,0,0.08,0.06,8.2,13.8,35.8,H,Ball-Playing CB,0.443
Ronald Araújo,Uruguay,480267.0,Barcelona,27.3,DEF,Centre-Back,70000000.0,27,1,0.27,0.0,10.0,10.0,5.0,H,Traditional CB,0.422
Manuel Ugarte,Uruguay,476701.0,Manchester United,25.2,MID,Defensive Midfield,30000000.0,36,1,0.0,0.0,20.0,30.0,1.0,H,Deep-Lying Playmaker,0.893
Rodrigo Bentancur,Uruguay,354362.0,Tottenham Hotspur,29.0,MID,Defensive Midfield,27000000.0,74,3,0.06,0.06,28.0,27.0,7.0,H,Deep-Lying Playmaker,0.474
Nicolás de la Cruz,Uruguay,397458.0,Flamengo,29.0,MID,Central Midfield,50000.0,34,5,0.13,0.03,7.4,6.2,5.0,H,Pressing CM,0.438
Federico Valverde,Uruguay,369081.0,Real Madrid,27.9,MID,Central Midfield,120000000.0,73,9,0.18,0.28,23.0,25.0,29.0,H,Box-to-Box,0.521
Darwin Núñez,Uruguay,546543.0,Al-Hilal,27.0,ATT,Centre-Forward,70000000.0,38,13,0.05,0.05,20.0,24.0,6.0,H,False Nine,0.338
Giorgian de Arrascaeta,Uruguay,248410.0,Flamengo,32.0,MID,Attacking Midfield,50000.0,60,13,0.0,0.0,0.0,0.4,1.2,H,Attacking Midfielder,0.35
Facundo Pellistri,Uruguay,676318.0,Panathinaikos,24.5,ATT,Right Winger,7000000.0,39,2,0.12,0.0,10.0,16.0,39.5,H,Traditional Winger,0.678
Santiago Mele,Uruguay,320739.0,Monterrey,28.8,GK,Goalkeeper,50000.0,8,0,0.0,0.0,0.0,0.0,0.0,H,Goalkeeper,0.0
Guillermo Varela,Uruguay,188862.0,Flamengo,33.2,DEF,Right-Back,2000000.0,28,0,0.25,0.25,6.0,3.0,60.0,H,Full-Back,0.671
Agustín Canobbio,Uruguay,457533.0,Fluminense,27.7,MID,Left Winger,50000.0,15,1,0.08,0.01,3.4,6.6,18.2,H,Wide Playmaker,0.444
Emiliano Martínez,Uruguay,707447.0,Palmeiras,26.8,MID,Defensive Midfield,9000000.0,10,0,0.0,0.0,0.0,0.0,0.0,H,,0.5
Mathías Olivera,Uruguay,376514.0,Napoli,28.6,DEF,Left-Back,18000000.0,35,2,0.0,0.0,14.0,22.0,6.0,H,Full-Back,0.626
Matías Viña,Uruguay,439072.0,River Plate,28.6,DEF,Left-Back,10000000.0,43,1,0.02,0.15,14.18,14.01,28.8,H,Full-Back,0.679
Brian Rodríguez,Uruguay,465818.0,América,26.1,ATT,Left Winger,50000.0,32,4,0.06,0.0,11.0,23.0,4.0,H,Traditional Winger,0.661
Rodrigo Aguirre,Uruguay,189410.0,Tigres UANL,31.7,ATT,Centre-Forward,4500000.0,10,3,0.06,0.0,11.0,23.0,4.0,H,False Nine,0.602
Maximiliano Araújo,Uruguay,690533.0,Sporting CP,26.3,MID,Defensive Midfield,50000.0,28,3,0.1,0.15,10.0,25.0,6.0,H,Box-to-Box DM,0.801
Federico Viñas,Uruguay,578419.0,Oviedo,27.9,ATT,Centre-Forward,50000.0,11,2,0.38,0.04,11.0,30.0,3.0,H,False Nine,0.533
Joaquín Piquerez,Uruguay,496268.0,Palmeiras,27.8,MID,Left-Back,50000.0,19,0,0.01,0.05,12.6,12.4,15.4,H,Full-Back,0.427
Fernando Muslera,Uruguay,58088.0,Estudiantes,40.0,GK,Goalkeeper,750000.0,134,0,0.18,0.18,1.0,6.0,4.0,H,Goalkeeper,0.0
Santiago Bueno,Uruguay,438001.0,Wolverhampton Wanderers,27.6,DEF,Centre-Back,10000000.0,8,0,0.12,0.04,22.0,30.0,5.0,H,Stopper CB,0.432
Juan Manuel Sanabria,Uruguay,446106.0,Real Salt Lake,26.2,MID,Left-Back,7000000.0,5,1,0.11,0.03,14.86,22.94,51.7,H,Holding Full-Back,0.673
Rodrigo Zalazar,Uruguay,606752.0,Braga,26.8,MID,Attacking Midfield,20000000.0,8,2,0.77,0.19,5.0,14.0,69.0,H,Advanced Playmaker,0.443
Brice Samba,France,191056.0,Rennes,32.1,GK,Goalkeeper,10000000.0,4,0,0.0,0.0,0.0,0.0,0.0,I,Goalkeeper,0.0
Malo Gusto,France,620322.0,Chelsea,23.1,DEF,Right-Back,35000000.0,11,0,0.09,0.14,26.0,22.0,49.0,I,Holding Full-Back,0.433
Lucas Digne,France,126664.0,Aston Villa,32.9,DEF,Left-Back,8000000.0,58,0,0.0,0.26,12.0,24.0,103.0,I,Attacking Wing-Back,0.864
